,Unnamed: 0,Unnamed: 0.1,stoploss,takeprofit,nPCs,strategy,Min,Max,ROI%,nTrades,ROI%Validation,nTradesValidation
4363,49,49,0.03,0.01,110,Bullish,0.8500000000000003,0.9000000000000004,-0.09298859912914087,1998,,0
4364,38,38,0.05,0.03,65,Bullish,0.7000000000000002,0.9500000000000004,-0.09299649200113254,5317,-0.6650398982531583,4677
4365,46,46,0.04,0.03,95,Bullish,0.8000000000000003,0.9000000000000004,-0.09313681173877462,2427,,0
4366,5,5,0.02,0.03,10,Bullish,0.5,0.8000000000000003,-0.09341938337789817,20945,0.07904024221158892,10662
4367,44,44,0.01,0.05,110,Bullish,0.7500000000000002,1.0000000000000004,-0.09345528725780566,8774,,0
4368,9,9,0.01,0.04,40,Bullish,0.5,1.0000000000000004,-0.09345942882159283,12746,-0.07747190977074479,15921
4369,23,23,0.04,0.03,65,Bullish,0.6000000000000001,0.8500000000000003,-0.0936145253996762,4291,-0.14152666115384874,260
4370,44,44,0.02,0.03,80,Bullish,0.7500000000000002,1.0000000000000004,-0.09378865408172513,23005,,0
4371,39,39,0.02,0.03,25,Bullish,0.7000000000000002,1.0000000000000004,-0.09379062676340087,25845,0.16325330461437554,7650
4372,43,43,0.03,0.01,110,Bullish,0.7500000000000002,0.9500000000000004,-0.09379130373969287,8843,,0
4373,23,23,0.01,0.01,10,Bullish,0.6000000000000001,0.8500000000000003,-0.09381902345421272,22503,,0
4374,23,23,0.01,0.01,10,Bullish,0.6000000000000001,0.8500000000000003,-0.09381902345421272,22503,,0
4375,0,0,0.05,0.01,10,Bullish,0.5,0.55,-0.0938247950961181,2029,0.02964117004967774,1610
4376,24,24,0.01,0.01,10,Bullish,0.6000000000000001,0.9000000000000004,-0.09384427374082208,26267,,0
4377,24,24,0.01,0.01,10,Bullish,0.6000000000000001,0.9000000000000004,-0.09384427374082208,26267,,0
4378,37,37,0.05,0.01,10,Bullish,0.7000000000000002,0.9000000000000004,-0.09385209129050084,19357,-0.054417261428933404,16313
4379,12,12,0.02,0.02,10,Bullish,0.55,0.7000000000000002,-0.09387948036067284,9815,-0.0289529476317104,6017
4380,0,0,0.02,0.01,95,Bullish,0.5,0.55,-0.09398118192053986,1359,,0
4381,49,49,0.01,0.01,10,Bullish,0.8500000000000003,0.9000000000000004,-0.09399523208289716,3764,,0
4382,49,49,0.01,0.01,10,Bullish,0.8500000000000003,0.9000000000000004,-0.09399523208289716,3764,,0
4383,12,12,0.03,0.03,25,Bullish,0.55,0.7000000000000002,-0.09400403225372167,2893,0.51134840585561,2244
4384,16,16,0.04,0.03,95,Bullish,0.55,0.9000000000000004,-0.09406015436868474,5441,,0
4385,15,15,0.01,0.02,40,Bullish,0.55,0.8500000000000003,-0.09416251626473532,8567,-0.04871973070740744,2389
4386,43,43,0.01,0.01,10,Bullish,0.7500000000000002,0.9500000000000004,-0.09419343720696986,15510,,0
4387,43,43,0.01,0.01,10,Bullish,0.7500000000000002,0.9500000000000004,-0.09419343720696986,15510,,0
4388,44,44,0.03,0.01,40,Bullish,0.7500000000000002,1.0000000000000004,-0.09421800395924584,59903,-0.14681596846428946,17972
4389,7,7,0.01,0.03,80,Bullish,0.5,0.9000000000000004,-0.09428306263134606,9022,,0
4390,11,11,0.05,0.03,80,Bullish,0.55,0.6500000000000001,-0.0943013725025271,991,,0
4391,38,38,0.01,0.04,110,Bullish,0.7000000000000002,0.9500000000000004,-0.09439240477699708,1704,,0
4392,14,14,0.03,0.01,110,Bullish,0.55,0.8000000000000003,-0.09441943446567076,7542,,0
4393,54,54,0.05,0.01,65,Bullish,0.9500000000000004,1.0000000000000004,-0.09442779962651104,76198,-0.009235113886927838,43932
4394,12,12,0.03,0.01,95,Bullish,0.55,0.7000000000000002,-0.09444854572664174,2546,,0
4395,23,23,0.05,0.04,80,Bullish,0.6000000000000001,0.8500000000000003,-0.09451781649423843,2513,,0
4396,18,18,0.02,0.03,25,Bullish,0.55,1.0000000000000004,-0.09459282414783256,28533,0.08142711974158176,10874
4397,49,49,0.03,0.03,25,Bullish,0.8500000000000003,0.9000000000000004,-0.0946026914529973,2106,0.4300287906904437,1738
4398,45,45,0.02,0.04,25,Bullish,0.8000000000000003,0.8500000000000003,-0.09476442853081188,1266,0.7057027712781888,532
4399,14,14,0.04,0.03,95,Bullish,0.55,0.8000000000000003,-0.09480366882216576,3014,,0
4400,18,18,0.01,0.02,25,Bullish,0.55,1.0000000000000004,-0.09485527824364727,14997,-0.34526748918515565,2614
4401,51,51,0.03,0.03,25,Bullish,0.8500000000000003,1.0000000000000004,-0.09488223374836753,25179,0.416128965683448,18765
4402,53,53,0.03,0.03,25,Bullish,0.9000000000000004,1.0000000000000004,-0.0949077491158556,23073,0.4147101663728145,17027
4403,10,10,0.02,0.05,65,Bullish,0.55,0.6000000000000001,-0.09496573957446937,423,0.709781721956522,46
4404,44,44,0.01,0.01,10,Bullish,0.7500000000000002,1.0000000000000004,-0.0949881594151866,18946,-0.1389273495752067,42420
4405,44,44,0.01,0.01,10,Bullish,0.7500000000000002,1.0000000000000004,-0.0949881594151866,18946,-0.1389273495752067,42420
4406,31,31,0.01,0.01,10,Bullish,0.6500000000000001,0.9000000000000004,-0.0949973001801868,21534,,0
4407,31,31,0.01,0.01,10,Bullish,0.6500000000000001,0.9000000000000004,-0.0949973001801868,21534,,0
4408,44,44,0.05,0.01,65,Bullish,0.7500000000000002,1.0000000000000004,-0.09500159404067517,81744,-0.010080478023354659,44039
4409,3,3,0.04,0.01,95,Bullish,0.5,0.7000000000000002,-0.0950132791718069,1787,,0
4410,42,42,0.05,0.01,10,Bullish,0.7500000000000002,0.9000000000000004,-0.0950301977621671,16145,-0.05638799066863336,13640
4411,8,8,0.01,0.05,110,Bullish,0.5,0.9500000000000004,-0.0950968788326948,3401,,0
4412,31,31,0.04,0.02,40,Bullish,0.6500000000000001,0.9000000000000004,-0.09511550606782923,5956,0.4891896140902896,5117
4413,48,48,0.05,0.01,65,Bullish,0.8000000000000003,1.0000000000000004,-0.0951540094920853,80996,-0.0097997341867238,44025
4414,36,36,0.04,0.05,40,Bullish,0.7000000000000002,0.8500000000000003,-0.09518208913412401,1767,0.21125662811102108,2414
4415,30,30,0.01,0.01,10,Bullish,0.6500000000000001,0.8500000000000003,-0.0952095559099672,17770,,0
4416,30,30,0.01,0.01,10,Bullish,0.6500000000000001,0.8500000000000003,-0.0952095559099672,17770,,0
4417,9,9,0.01,0.04,80,Bullish,0.5,1.0000000000000004,-0.0952603786713404,13984,0.4547983749577113,14662
4418,22,22,0.01,0.01,10,Bullish,0.6000000000000001,0.8000000000000003,-0.095342433648351,18211,,0
4419,22,22,0.01,0.01,10,Bullish,0.6000000000000001,0.8000000000000003,-0.095342433648351,18211,,0
4420,49,49,0.04,0.01,95,Bullish,0.8500000000000003,0.9000000000000004,-0.09534663700062904,1617,,0
4421,35,35,0.05,0.02,10,Bullish,0.7000000000000002,0.8000000000000003,-0.09535250224069626,8841,0.4268276274917117,13571
4422,20,20,0.02,0.05,95,Bullish,0.6000000000000001,0.7000000000000002,-0.09537193685792476,732,,0
4423,27,27,0.04,0.01,110,Bullish,0.6500000000000001,0.7000000000000002,-0.09545585453847212,650,,0
4424,5,5,0.01,0.02,65,Bullish,0.5,0.8000000000000003,-0.09551291994714968,6055,-0.2058462937662325,77
4425,52,52,0.05,0.03,25,Bullish,0.9000000000000004,0.9500000000000004,-0.0957179014101781,3106,0.7871322811773015,2820
4426,53,53,0.05,0.01,65,Bullish,0.9000000000000004,1.0000000000000004,-0.09573674794192737,78782,-0.00951993489428668,43982
4427,45,45,0.02,0.02,65,Bullish,0.8000000000000003,0.8500000000000003,-0.09574095812460708,1589,0.18783919315789496,76
4428,25,25,0.05,0.04,25,Bullish,0.6000000000000001,0.9500000000000004,-0.0957498909118208,8017,0.6759358834402769,10098
4429,51,51,0.05,0.01,65,Bullish,0.8500000000000003,1.0000000000000004,-0.0959253307635363,80076,-0.00992706455319157,44011
4430,7,7,0.03,0.01,110,Bullish,0.5,0.9000000000000004,-0.09595052808782464,12185,,0
4431,5,5,0.02,0.02,40,Bullish,0.5,0.8000000000000003,-0.0959922868927705,9848,0.015482453546152504,13282
4432,18,18,0.04,0.04,40,Bullish,0.55,1.0000000000000004,-0.09601673961248666,32979,0.8185647200075514,10585
4433,3,3,0.03,0.01,10,Bullish,0.5,0.7000000000000002,-0.09609935121719453,24187,-0.07244595402990381,10839
4434,0,0,0.05,0.04,80,Bullish,0.5,0.55,-0.09610061137405428,393,,0
4435,19,19,0.02,0.03,25,Bullish,0.6000000000000001,0.6500000000000001,-0.09624455193624944,847,-0.03517988255000375,1000
4436,26,26,0.02,0.03,25,Bullish,0.6000000000000001,1.0000000000000004,-0.09626846293504236,27601,0.12016317496884373,9630
4437,33,33,0.02,0.03,25,Bullish,0.6500000000000001,1.0000000000000004,-0.0962692199289864,26754,0.1381635292583973,8630
4438,53,53,0.04,0.01,65,Bullish,0.9000000000000004,1.0000000000000004,-0.09635580782405304,73154,-0.030143005301021774,43520
4439,25,25,0.01,0.01,10,Bullish,0.6000000000000001,0.9500000000000004,-0.09640255814085454,29223,,0
4440,25,25,0.01,0.01,10,Bullish,0.6000000000000001,0.9500000000000004,-0.09640255814085454,29223,,0
4441,33,33,0.05,0.01,65,Bullish,0.6500000000000001,1.0000000000000004,-0.0964270621050268,82769,-0.01025840460313584,44044
4442,37,37,0.04,0.04,80,Bullish,0.7000000000000002,0.9000000000000004,-0.0964286493480994,2439,,0
4443,6,6,0.03,0.01,110,Bullish,0.5,0.8500000000000003,-0.0965314581024953,10187,,0
4444,26,26,0.01,0.02,25,Bullish,0.6000000000000001,1.0000000000000004,-0.09653435854987756,14054,-0.3483680792878711,2317
4445,47,47,0.02,0.01,10,Bullish,0.8000000000000003,0.9500000000000004,-0.09661889312139736,17819,-0.1528528175162789,1844
4446,48,48,0.01,0.01,25,Bullish,0.8000000000000003,1.0000000000000004,-0.09662450119215572,17221,-0.1389273495752067,42420
4447,26,26,0.01,0.01,10,Bullish,0.6000000000000001,1.0000000000000004,-0.0966311710018744,32659,-0.1389273495752067,42420
4448,26,26,0.01,0.01,10,Bullish,0.6000000000000001,1.0000000000000004,-0.0966311710018744,32659,-0.1389273495752067,42420
4449,9,9,0.05,0.01,65,Bullish,0.5,1.0000000000000004,-0.09663366478853792,84053,-0.01045510476799209,44048
4450,31,31,0.02,0.05,40,Bullish,0.6500000000000001,0.9000000000000004,-0.09669170291293007,3790,0.1654045234594586,5550
4451,26,26,0.05,0.01,65,Bullish,0.6000000000000001,1.0000000000000004,-0.09671160626190953,83208,-0.010375572605074695,44045
4452,2,2,0.02,0.01,95,Bullish,0.5,0.6500000000000001,-0.09671490162976867,4019,,0
4453,18,18,0.05,0.01,65,Bullish,0.55,1.0000000000000004,-0.09674256336763076,83611,-0.01045510476799209,44048
4454,28,28,0.04,0.04,110,Bullish,0.6500000000000001,0.7500000000000002,-0.09708075850623007,964,,0
4455,26,26,0.04,0.04,40,Bullish,0.6000000000000001,1.0000000000000004,-0.09716788113091407,32328,0.8312203772799317,10338
4456,38,38,0.03,0.01,25,Bullish,0.7000000000000002,0.9500000000000004,-0.09737173309220762,21053,-0.16907734235270133,23386
4457,51,51,0.02,0.03,80,Bullish,0.8500000000000003,1.0000000000000004,-0.09737769411713998,20728,,0
4458,39,39,0.05,0.01,65,Bullish,0.7000000000000002,1.0000000000000004,-0.09737855093044773,82284,-0.010141231280578405,44043
4459,4,4,0.02,0.04,40,Bullish,0.5,0.7500000000000002,-0.09740708286729716,3097,0.2452140068489145,2780
4460,14,14,0.02,0.03,10,Bullish,0.55,0.8000000000000003,-0.0976957138657771,17761,0.08438250862888756,8577
4461,29,29,0.01,0.01,10,Bullish,0.6500000000000001,0.8000000000000003,-0.09771074216501624,13478,,0
4462,29,29,0.01,0.01,10,Bullish,0.6500000000000001,0.8000000000000003,-0.09771074216501624,13478,,0
4463,42,42,0.03,0.01,25,Bullish,0.7500000000000002,0.9000000000000004,-0.09786336451176736,11654,-0.20638851300438568,14632
4464,37,37,0.01,0.01,10,Bullish,0.7000000000000002,0.9000000000000004,-0.09787671488292997,16912,,0
4465,37,37,0.01,0.01,10,Bullish,0.7000000000000002,0.9000000000000004,-0.09787671488292997,16912,,0
4466,32,32,0.01,0.01,10,Bullish,0.6500000000000001,0.9500000000000004,-0.09791083218783833,24490,,0
4467,32,32,0.01,0.01,10,Bullish,0.6500000000000001,0.9500000000000004,-0.09791083218783833,24490,,0
4468,50,50,0.04,0.01,10,Bullish,0.8500000000000003,0.9500000000000004,-0.09792733843363048,15705,-0.048933373348426984,4420
4469,33,33,0.01,0.01,10,Bullish,0.6500000000000001,1.0000000000000004,-0.0979926139611897,27926,-0.1389273495752067,42420
4470,33,33,0.01,0.01,10,Bullish,0.6500000000000001,1.0000000000000004,-0.0979926139611897,27926,-0.1389273495752067,42420
4471,7,7,0.05,0.01,10,Bullish,0.5,0.9000000000000004,-0.09801605689351303,28714,-0.034456852629739736,23318
4472,11,11,0.02,0.01,95,Bullish,0.55,0.6500000000000001,-0.09811156519549877,2660,,0
4473,47,47,0.01,0.01,10,Bullish,0.8000000000000003,0.9500000000000004,-0.09815572987468876,11012,,0
4474,47,47,0.01,0.01,10,Bullish,0.8000000000000003,0.9500000000000004,-0.09815572987468876,11012,,0
4475,9,9,0.04,0.04,40,Bullish,0.5,1.0000000000000004,-0.09817133218903104,33604,0.8169876063196823,10798
4476,48,48,0.01,0.01,10,Bullish,0.8000000000000003,1.0000000000000004,-0.098255561640372,14448,-0.1389273495752067,42420
4477,48,48,0.01,0.01,10,Bullish,0.8000000000000003,1.0000000000000004,-0.098255561640372,14448,-0.1389273495752067,42420
4478,16,16,0.05,0.01,10,Bullish,0.55,0.9000000000000004,-0.0983347404305906,26685,-0.03921075978442296,21708
4479,39,39,0.02,0.03,80,Bullish,0.7000000000000002,1.0000000000000004,-0.09835149293285847,23680,,0
4480,43,43,0.04,0.03,110,Bullish,0.7500000000000002,0.9500000000000004,-0.09836403969436927,5006,,0
4481,16,16,0.03,0.01,110,Bullish,0.55,0.9000000000000004,-0.0983678100285526,11212,,0
4482,16,16,0.01,0.01,10,Bullish,0.55,0.9000000000000004,-0.09853254757177188,30969,,0
4483,16,16,0.01,0.01,10,Bullish,0.55,0.9000000000000004,-0.09853254757177188,30969,,0
4484,17,17,0.05,0.01,110,Bullish,0.55,0.9500000000000004,-0.09854949156008774,6833,,0
4485,54,54,0.01,0.01,10,Bullish,0.9500000000000004,1.0000000000000004,-0.09857551140862122,3436,-0.1389273495752067,42420
4486,54,54,0.01,0.01,10,Bullish,0.9500000000000004,1.0000000000000004,-0.09857551140862122,3436,-0.1389273495752067,42420
4487,48,48,0.01,0.05,110,Bullish,0.8000000000000003,1.0000000000000004,-0.09859990163998428,8433,,0
4488,18,18,0.02,0.02,25,Bullish,0.55,1.0000000000000004,-0.09863291229867788,36521,-0.02668511535497992,20142
4489,4,4,0.02,0.02,40,Bullish,0.5,0.7500000000000002,-0.09865732789879024,8181,0.02182230479860709,12637
4490,3,3,0.02,0.02,10,Bullish,0.5,0.7000000000000002,-0.09874365819127008,14043,-0.06436420818059074,10366
4491,20,20,0.03,0.01,95,Bullish,0.6000000000000001,0.7000000000000002,-0.09876907627630513,1759,,0
4492,33,33,0.01,0.02,25,Bullish,0.6500000000000001,1.0000000000000004,-0.09884801222832157,13113,-0.3651929964962768,2015
4493,21,21,0.01,0.01,10,Bullish,0.6000000000000001,0.7500000000000002,-0.0989011700918902,13713,,0
4494,21,21,0.01,0.01,10,Bullish,0.6000000000000001,0.7500000000000002,-0.0989011700918902,13713,,0
4495,36,36,0.01,0.01,10,Bullish,0.7000000000000002,0.8500000000000003,-0.09898790299209664,13148,,0
4496,36,36,0.01,0.01,10,Bullish,0.7000000000000002,0.8500000000000003,-0.09898790299209664,13148,,0
4497,20,20,0.02,0.04,40,Bullish,0.6000000000000001,0.7000000000000002,-0.09900482678098832,1283,0.2276868911381343,1151
4498,15,15,0.05,0.01,95,Bullish,0.55,0.8500000000000003,-0.09904087217475244,4727,,0
4499,26,26,0.03,0.01,10,Bullish,0.6000000000000001,1.0000000000000004,-0.09905315562544732,64571,-0.11547614888447012,42132
4500,9,9,0.01,0.05,40,Bullish,0.5,1.0000000000000004,-0.09909151083094048,8015,0.3156821292443541,7702
4501,41,41,0.04,0.01,25,Bullish,0.7500000000000002,0.8500000000000003,-0.0991251844390634,5152,0.08518813228863124,3513
4502,15,15,0.01,0.01,10,Bullish,0.55,0.8500000000000003,-0.09916031656644657,27205,,0
4503,15,15,0.01,0.01,10,Bullish,0.55,0.8500000000000003,-0.09916031656644657,27205,,0
4504,44,44,0.04,0.01,40,Bullish,0.7500000000000002,1.0000000000000004,-0.09918216977942236,53448,0.03838596929353915,24248
4505,15,15,0.02,0.05,95,Bullish,0.55,0.8500000000000003,-0.09919019132240556,2745,,0
4506,5,5,0.04,0.01,110,Bullish,0.5,0.8000000000000003,-0.0992092269624092,4069,,0
4507,6,6,0.03,0.01,95,Bullish,0.5,0.8500000000000003,-0.09922281048727642,7224,,0
4508,9,9,0.02,0.03,25,Bullish,0.5,1.0000000000000004,-0.09924129288973496,29546,0.043029815948160105,12308
4509,12,12,0.01,0.01,10,Bullish,0.55,0.7000000000000002,-0.0993215809667847,14057,,0
4510,12,12,0.01,0.01,10,Bullish,0.55,0.7000000000000002,-0.0993215809667847,14057,,0
4511,28,28,0.04,0.03,25,Bullish,0.6500000000000001,0.7500000000000002,-0.09937253694524742,2429,0.5255814693571651,2909
4512,15,15,0.03,0.01,110,Bullish,0.55,0.8500000000000003,-0.09953425927719864,9214,,0
4513,4,4,0.03,0.01,10,Bullish,0.5,0.7500000000000002,-0.09967553103643613,31435,-0.09973756124564626,25770
4514,10,10,0.02,0.02,10,Bullish,0.55,0.6000000000000001,-0.09971611190010904,3684,-0.014689101305998747,2634
4515,34,34,0.02,0.04,110,Bullish,0.7000000000000002,0.7500000000000002,-0.09977148970803544,274,,0
4516,33,33,0.02,0.01,10,Bullish,0.6500000000000001,1.0000000000000004,-0.09985076701164973,47424,-0.19067109023872889,10305
4517,43,43,0.01,0.02,65,Bullish,0.7500000000000002,0.9500000000000004,-0.09993782498209344,6702,,0
4518,22,22,0.01,0.04,40,Bullish,0.6000000000000001,0.8000000000000003,-0.09999491470187563,2935,-0.020009043649878024,3633
4519,30,30,0.04,0.02,25,Bullish,0.6500000000000001,0.8500000000000003,-0.10002662048203577,6597,0.2840735818346028,6312
4520,33,33,0.04,0.02,10,Bullish,0.6500000000000001,1.0000000000000004,-0.10016214897459806,36220,0.26508667807771163,10269
4521,18,18,0.01,0.01,10,Bullish,0.55,1.0000000000000004,-0.10016659996119606,37361,-0.1389273495752067,42420
4522,18,18,0.01,0.01,10,Bullish,0.55,1.0000000000000004,-0.10016659996119606,37361,-0.1389273495752067,42420
4523,44,44,0.02,0.03,40,Bullish,0.7500000000000002,1.0000000000000004,-0.10016852259235892,24958,0.1485125016229975,11756
4524,22,22,0.02,0.05,80,Bullish,0.6000000000000001,0.8000000000000003,-0.10017485680448614,1427,,0
4525,17,17,0.01,0.01,10,Bullish,0.55,0.9500000000000004,-0.10032774897421436,33925,,0
4526,17,17,0.01,0.01,10,Bullish,0.55,0.9500000000000004,-0.10032774897421436,33925,,0
4527,50,50,0.01,0.02,25,Bullish,0.8500000000000003,0.9500000000000004,-0.1003338633248501,3537,-0.3181314198461527,585
4528,31,31,0.04,0.04,80,Bullish,0.6500000000000001,0.9000000000000004,-0.1003699665571538,2861,,0
4529,18,18,0.03,0.01,10,Bullish,0.55,1.0000000000000004,-0.10037751728434403,70189,-0.11232357087324467,43150
4530,39,39,0.01,0.01,10,Bullish,0.7000000000000002,1.0000000000000004,-0.1006763164049156,23304,-0.1389273495752067,42420
4531,39,39,0.01,0.01,10,Bullish,0.7000000000000002,1.0000000000000004,-0.1006763164049156,23304,-0.1389273495752067,42420
4532,18,18,0.01,0.04,80,Bullish,0.55,1.0000000000000004,-0.10073695188079054,13388,0.4615507437186857,14212
4533,21,21,0.05,0.01,95,Bullish,0.6000000000000001,0.7500000000000002,-0.10077061487874296,2144,,0
4534,33,33,0.02,0.03,80,Bullish,0.6500000000000001,1.0000000000000004,-0.1008535893069344,24341,,0
4535,27,27,0.01,0.03,110,Bullish,0.6500000000000001,0.7000000000000002,-0.10088257222873943,682,,0
4536,16,16,0.01,0.05,110,Bullish,0.55,0.9000000000000004,-0.10094226380913393,2452,,0
4537,31,31,0.04,0.01,25,Bullish,0.6500000000000001,0.9000000000000004,-0.10101046512180847,12726,0.02472287009454952,10258
4538,54,54,0.05,0.02,40,Bullish,0.9500000000000004,1.0000000000000004,-0.10102822587192584,36276,0.3935462109107571,10376
4539,38,38,0.01,0.01,10,Bullish,0.7000000000000002,0.9500000000000004,-0.10103963259010117,19868,,0
4540,38,38,0.01,0.01,10,Bullish,0.7000000000000002,0.9500000000000004,-0.10103963259010117,19868,,0
4541,10,10,0.04,0.03,25,Bullish,0.55,0.6000000000000001,-0.10113572868178264,1191,0.5048291273896223,1812
4542,18,18,0.03,0.02,25,Bullish,0.55,1.0000000000000004,-0.1011581862476186,47210,0.2297492048645218,29193
4543,35,35,0.04,0.03,65,Bullish,0.7000000000000002,0.8000000000000003,-0.1012874268731234,1663,-0.2758998471153872,104
4544,3,3,0.05,0.04,95,Bullish,0.5,0.7000000000000002,-0.10130715150709066,1765,,0
4545,14,14,0.01,0.01,10,Bullish,0.55,0.8000000000000003,-0.10137162250993544,22913,,0
4546,14,14,0.01,0.01,10,Bullish,0.55,0.8000000000000003,-0.10137162250993544,22913,,0
4547,26,26,0.02,0.03,80,Bullish,0.6000000000000001,1.0000000000000004,-0.101408823932588,24920,,0
4548,37,37,0.01,0.04,110,Bullish,0.7000000000000002,0.9000000000000004,-0.10154430309749958,1159,,0
4549,4,4,0.04,0.01,110,Bullish,0.5,0.7500000000000002,-0.10170416453437156,3114,,0
4550,13,13,0.04,0.03,40,Bullish,0.55,0.7500000000000002,-0.1017874767729184,10604,0.06842539808779448,9727
4551,39,39,0.01,0.02,25,Bullish,0.7000000000000002,1.0000000000000004,-0.10183406962910813,12106,-0.36001556048377803,1757
4552,4,4,0.05,0.01,10,Bullish,0.5,0.7500000000000002,-0.1018514213358379,12569,-0.0035474991630619047,9678
4553,34,34,0.05,0.02,80,Bullish,0.7000000000000002,0.7500000000000002,-0.101856707038269,601,,0
4554,43,43,0.03,0.01,25,Bullish,0.7500000000000002,0.9500000000000004,-0.10205819012178086,17410,-0.20612501253248286,18093
4555,9,9,0.01,0.02,25,Bullish,0.5,1.0000000000000004,-0.10223989811794697,16397,-0.35215383947569,3147
4556,12,12,0.02,0.03,25,Bullish,0.55,0.7000000000000002,-0.10230591618675976,2688,-0.11273240701923452,3224
4557,9,9,0.01,0.03,65,Bullish,0.5,1.0000000000000004,-0.10237549438720174,24690,-0.21880994064935103,2002
4558,29,29,0.05,0.04,25,Bullish,0.6500000000000001,0.8000000000000003,-0.10241530854858424,2563,0.5669004495714624,3407
4559,52,52,0.01,0.04,10,Bullish,0.9000000000000004,0.9500000000000004,-0.10247238543103622,232,1.317382214999996,2
4560,39,39,0.03,0.01,40,Bullish,0.7000000000000002,1.0000000000000004,-0.1025192931839032,62923,-0.14110007961112284,23040
4561,21,21,0.05,0.03,65,Bullish,0.6000000000000001,0.7500000000000002,-0.10256764571956152,1626,-1.2593043490757905,541
4562,30,30,0.05,0.04,80,Bullish,0.6500000000000001,0.8500000000000003,-0.1025869030275748,2104,,0
4563,28,28,0.02,0.03,10,Bullish,0.6500000000000001,0.7500000000000002,-0.10269835536551128,7045,0.08126436983458281,3325
4564,31,31,0.01,0.04,80,Bullish,0.6500000000000001,0.9000000000000004,-0.10276044682288664,3286,0.28769879843460405,3456
4565,47,47,0.03,0.03,95,Bullish,0.8000000000000003,0.9500000000000004,-0.10280781056697964,4233,,0
4566,51,51,0.01,0.01,10,Bullish,0.8500000000000003,1.0000000000000004,-0.10286214345806087,10156,-0.1389273495752067,42420
4567,51,51,0.01,0.01,10,Bullish,0.8500000000000003,1.0000000000000004,-0.10286214345806087,10156,-0.1389273495752067,42420
4568,43,43,0.05,0.01,65,Bullish,0.7500000000000002,0.9500000000000004,-0.1028851113090632,5546,-0.3571696111215068,107
4569,14,14,0.02,0.05,95,Bullish,0.55,0.8000000000000003,-0.1030590062923014,2039,,0
4570,2,2,0.03,0.02,65,Bullish,0.5,0.6500000000000001,-0.10313432230769384,1924,0.02135309792915416,367
4571,10,10,0.05,0.01,65,Bullish,0.55,0.6000000000000001,-0.10313432230770392,403,-1.178119810000011,3
4572,24,24,0.04,0.04,80,Bullish,0.6000000000000001,0.9000000000000004,-0.10315775370156226,3277,,0
4573,25,25,0.05,0.03,65,Bullish,0.6000000000000001,0.9500000000000004,-0.10325541468696206,6341,-0.7063383728357954,4951
4574,30,30,0.05,0.04,95,Bullish,0.6500000000000001,0.8500000000000003,-0.10332540819163012,2411,,0
4575,22,22,0.01,0.03,80,Bullish,0.6000000000000001,0.8000000000000003,-0.10336228275606177,4042,,0
4576,3,3,0.01,0.02,25,Bullish,0.5,0.7000000000000002,-0.10338484327895453,4291,-0.3422163978848909,1390
4577,13,13,0.05,0.01,10,Bullish,0.55,0.7500000000000002,-0.1033965849639585,10540,-0.010170423981171812,8068
4578,43,43,0.05,0.03,65,Bullish,0.7500000000000002,0.9500000000000004,-0.10349259651962237,4715,-0.6385028641859457,4410
4579,24,24,0.01,0.04,80,Bullish,0.6000000000000001,0.9000000000000004,-0.10349547313039104,3827,0.29655216749370034,3970
4580,19,19,0.02,0.03,65,Bullish,0.6000000000000001,0.6500000000000001,-0.10355391071038632,732,0.3736683487772891,458
4581,41,41,0.01,0.02,40,Bullish,0.7500000000000002,0.8500000000000003,-0.10398014319793317,2905,-0.05194453717948568,702
4582,30,30,0.01,0.05,110,Bullish,0.6500000000000001,0.8500000000000003,-0.10413368904555163,1383,,0
4583,9,9,0.01,0.03,95,Bullish,0.5,1.0000000000000004,-0.1041648244527884,25036,-0.053724808928515125,44051
4584,51,51,0.05,0.05,95,Bullish,0.8500000000000003,1.0000000000000004,-0.10418680562439946,39542,0.4909337611189312,44051
4585,54,54,0.02,0.01,110,Bullish,0.9500000000000004,1.0000000000000004,-0.10423793016885506,42998,-0.13541453038887738,44051
4586,6,6,0.02,0.05,65,Bullish,0.5,0.8500000000000003,-0.1042419174572303,2981,0.3490189292119561,368
4587,24,24,0.05,0.01,10,Bullish,0.6000000000000001,0.9000000000000004,-0.10424459826159156,24482,-0.04108315091392031,20002
4588,40,40,0.01,0.01,65,Bullish,0.7500000000000002,0.8000000000000003,-0.1042575024335172,3008,,0
4589,25,25,0.05,0.01,110,Bullish,0.6000000000000001,0.9500000000000004,-0.1042812538556208,6427,,0
4590,28,28,0.01,0.01,10,Bullish,0.6500000000000001,0.7500000000000002,-0.10433141082405999,8980,,0
4591,28,28,0.01,0.01,10,Bullish,0.6500000000000001,0.7500000000000002,-0.10433141082405999,8980,,0
4592,18,18,0.02,0.03,80,Bullish,0.55,1.0000000000000004,-0.104435349165363,25496,,0
4593,45,45,0.03,0.01,25,Bullish,0.8000000000000003,0.8500000000000003,-0.10446105539957977,3704,-0.21217527071616887,4580
4594,2,2,0.01,0.01,110,Bullish,0.5,0.6500000000000001,-0.10454645431123552,5655,,0
4595,35,35,0.01,0.01,10,Bullish,0.7000000000000002,0.8000000000000003,-0.10462562363595956,8856,,0
4596,35,35,0.01,0.01,10,Bullish,0.7000000000000002,0.8000000000000003,-0.10462562363595956,8856,,0
